,Unnamed: 0,Private_Key,Hybrid,Geom1,Geom2,length,k_Value,Hybrid_Perc,NonHyb_Cell_Count,Hyb_Cell_Count,TotalAtom,DimLow,DimHigh,Volume,Density,Norm_Density,Max_Stress,Norm_Stress,Strain_At_Max_Stress,Strain_At_SSR,Stress_At_SSR,Young_Modulus,Norm_Young_Modulus,Elastic_Strain_Energy,Strain_Energy,Folder,Geom_File,Stress_File,max_stress_geom1,max_stress_geom2,max_young_geom1,max_young_geom2,el_strainEn_geom1,el_strainEn_geom2,strainEn_geom1,strainEn_geom2,density_geom1,density_geom2,norm_stress_geom1,norm_stress_geom2,norm_young_geom1,norm_young_geom2,norm_elEn_geom1,norm_elEn_geom2,norm_Ener_geom1,norm_Ener_geom2,norm_dens_stress_geom1,norm_dens_stress_geom2,norm_dens_young_geom1,norm_dens_young_geom2,norm_dens_elEn_geom1,norm_dens_elEn_geom2,norm_dens_Ener_geom1,norm_dens_Ener_geom2
84,85,85,True,SchwarzP,SchwarzD,100,0.8,50,2,1,112156.0,-100.0,100.0,8000000.0,279.6152091047905,0.1215718300455611,1.0832548230976973,0.0083327294084438,0.2971500000000006,0.0500000000000001,0.1952170615973203,3.904341231946395,0.003827785521516,0.1854712584484056,0.233905621902027,0,0,0,1.9471974961427456,2.70006621680649,7.052142668579938,28.32572452864579,0.1552874935732841,0.1038008754443868,0.2295287367351478,0.2507778443103156,178.58515512852057,291.7216631100409,0.5563148192433203,0.4011956508158972,0.553639002418622,0.13783729443523807,1.1943734436081743,1.7867985954297194,17.01025016510938,15.568924131571668,0.3553081701561888,0.4185661533334798,0.35359917455375306,0.14380521324276968,0.7628246238501796,1.8641613221621878,10.8641378065116,16.243009294941547
85,86,86,True,SchwarzP,SchwarzD,100,0.9,50,2,1,112600.0,-100.0,100.0,8000000.0,280.7221418845127,0.1220531051671794,1.0030878315847955,0.0077160602429599,0.2479500000000006,0.05,0.1525676192319725,3.0513523846394444,0.0029915219457249,0.1332929925774542,0.2006551132209474,0,0,0,1.9471974961427456,2.70006621680649,7.052142668579938,28.32572452864579,0.1552874935732841,0.1038008754443868,0.2295287367351478,0.2507778443103156,178.58515512852057,291.7216631100409,0.5151443721409042,0.3715049006358074,0.43268443762977404,0.10772371882504235,0.8583627020456084,1.2841220462429368,13.293988491560368,12.167551695131662,0.32771600057901645,0.3860615580212886,0.27525800742714013,0.11194465175094011,0.5460589438093342,1.3344377342360438,8.45714905530597,12.644312246454229
86,87,87,True,SchwarzP,SchwarzD,100,1.0,50,2,1,113252.0,-100.0,100.0,8000000.0,282.347637768249,0.1227598425079343,0.9378630879302632,0.0072143314456174,0.3074499999999997,0.0499999999999998,0.1485825414548375,2.971650829096759,0.0029133831657811,0.1759546831862267,0.2023558684207901,0,0,0,1.9471974961427456,2.70006621680649,7.052142668579938,28.32572452864579,0.1552874935732841,0.1038008754443868,0.2295287367351478,0.2507778443103156,178.58515512852057,291.7216631100409,0.4816476447756844,0.3473481806085197,0.421382687326595,0.10490996712516674,1.1330898524882766,1.6951175260607276,12.946748504635975,11.849734322700382,0.3046426031378856,0.35888024325719725,0.2665249590168708,0.10839300915877874,0.7166804322523243,1.751395930839348,8.18883100416844,12.243149017834712
87,88,88,True,SchwarzD,SchwarzGGyroid,30,0.0,50,2,1,11368.0,-30.0,30.0,216000.0,1049.6840039941917,0.4563843495626919,7.996898824934654,0.0615146063456511,0.1160000000000004,0.05,4.628075524896704,92.56151049793397,0.090746578919543,0.5448355445720765,1.1805266321321066,0,0,0,7.996898824934654,6.830696970851654,92.56151049793397,73.6328989580957,0.5448355445720765,0.6074683565533447,1.1805266321321066,0.957369451076901,1049.6840039941917,816.1644010648012,1.0,1.170729554986773,1.0,1.2570673137643338,1.0,0.8968953505057705,78.40696514466764,96.68316697782217,1.0,0.9102813631710138,1.0,0.9774118566469868,1.0,0.697366115686181,78.40696514466764,75.17439416933234
88,89,89,True,SchwarzD,SchwarzGGyroid,30,0.6,50,2,1,11342.0,-30.0,30.0,216000.0,1047.2832488830154,0.4553405429926154,8.410377259970524,0.0646952096920809,0.2293500000000003,0.05,2.4162835212232228,48.32567042446442,0.0473781082592788,1.1453367086718615,2.1263015276502,0,0,0,7.996898824934654,6.830696970851654,92.56151049793397,73.6328989580957,0.5448355445720765,0.6074683565533447,1.1805266321321066,0.957369451076901,1049.6840039941917,816.1644010648012,1.0517048476025015,1.2312619482111085,0.5220925000520933,0.6563054165769902,2.102169581412735,1.8854261235437437,40.935688453876864,50.47755636040516,1.0541157386303333,0.9595419115004399,0.5232893264496736,0.5114691921287265,2.106988520675364,1.469342400458751,41.02952797951617,39.33795809113219
89,90,90,True,SchwarzD,SchwarzGGyroid,30,0.7,50,2,1,11504.0,-30.0,30.0,216000.0,1062.2417999603429,0.461844260852323,7.221567424716018,0.0555505186516616,0.1876499999999997,0.0499999999999999,2.299768298276548,45.995365965530986,0.0450934960446382,0.7461921343082449,1.8519452663330185,0,0,0,7.996898824934654,6.830696970851654,92.56151049793397,73.6328989580957,0.5448355445720765,0.6074683565533447,1.1805266321321066,0.957369451076901,1049.6840039941917,816.1644010648012,0.9030459910532916,1.0572226312384094,0.49691676073671714,0.6246578175837793,1.3695731523799854,1.2283637925471402,38.96173513888493,48.04348615238653,0.8923702039546091,0.8123079657089972,0.4910422232314849,0.47995049110074983,1.3533820928594993,0.9438028131366634,38.501130481471144,36.91380164298893
90,91,91,True,SchwarzD,SchwarzGGyroid,30,0.8,50,2,1,11424.0,-30.0,30.0,216000.0,1054.8548611567246,0.4586325483290107,8.132321722049145,0.0625563209388395,0.2171000000000001,0.05,2.459890181259685,49.19780362519365,0.0482331408090133,1.036157410405233,2.0511423458833518,0,0,0,7.996898824934654,6.830696970851654,92.56151049793397,73.6328989580957,0.5448355445720765,0.6074683565533447,1.1805266321321066,0.957369451076901,1049.6840039941917,816.1644010648012,1.0169344267170466,1.1905551888411767,0.5315147015269568,0.6681497580747432,1.9017801256323121,1.705697752363901,41.67445467650253,51.388524638898076,1.0119494540370613,0.9211587284810189,0.5289092373037855,0.5169621596308346,1.8924576740360755,1.3197358572430427,41.47016813397066,39.7604314848757
91,92,92,True,SchwarzD,SchwarzGGyroid,30,0.9,50,2,1,11324.0,-30.0,30.0,216000.0,1045.6211876522011,0.4546179076748701,8.413644074563027,0.0647203390351002,0.1957499999999994,0.0499999999999999,2.455736945586798,49.11473891173598,0.0481517048154274,0.912245208937952,2.119348738799597,0,0,0,7.996898824934654,6.830696970851654,92.56151049793397,73.6328989580957,0.5448355445720765,0.6074683565533447,1.1805266321321066,0.957369451076901,1049.6840039941917,816.1644010648012,1.0521133577842632,1.2317402031544098,0.5306173013763885,0.6670216656780966,1.6743496602345311,1.5017164253852675,41.6040922541761,51.30176115029476,1.0562013997961417,0.9614404499895647,0.5326790429218285,0.5206468123391644,1.6808554342587563,1.1721716252190377,41.76574715166674,40.043824338348244
92,93,93,True,SchwarzD,SchwarzGGyroid,30,1.0,50,2,1,11296.0,-30.0,30.0,216000.0,1043.0357590709348,0.4534938082917107,8.328586626247835,0.0640660509711372,0.1723999999999995,0.0499999999999999,2.4882644884710463,49.76528976942093,0.048789499773942,0.7689413847464635,1.6085594387623086,0,0,0,7.996898824934654,6.830696970851654,92.56151049793397,73.6328989580957,0.5448355445720765,0.6074683565533447,1.1805266321321066,0.957369451076901,1049.6840039941917,816.1644010648012,1.0414770536147044,1.2192879675072783,0.5376456099485512,0.675856722655212,1.4113274958050024,1.2658130690284588,42.15516059941963,51.98128028154882,1.0481153634465263,0.9540798817985867,0.5410725295587049,0.5288507056966555,1.4203232093051763,0.9904852794920812,42.42385496584654,40.67479961124381
93,94,94,True,SchwarzD,SchwarzGGyroid,50,0.0,50,2,1,29744.0,-50.0,50.0,1000000.0,593.2361909920388,0.2579287786921908,6.409061566659547,0.0493004735896888,0.1030000000000002,0.0499999999999999,3.552115751500347,71.04231503000706,0.0696493284607912,0.3597726909295477,0.9383224552570498,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,1.0,1.2878532319336604,1.0,1.4657173079864396,1.0,1.2567361892331226,75.7120482750733,110.99830139688441,1.0,1.0388469134542875,1.0,1.1823209847538547,1.0,1.0137463484491098,75.7120482750733,89.53678877808797
94,95,95,True,SchwarzD,SchwarzGGyroid,50,0.1,50,2,1,29752.0,-50.0,50.0,1000000.0,593.395748870197,0.2579981516826943,5.77620755399607,0.0444323657999697,0.1451999999999998,0.0499999999999999,2.520765742623281,50.41531485246569,0.0494267792671232,0.4892423380706249,0.675049289130424,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.9012563686459755,1.160685927161514,0.7096519142312736,1.0401490933344861,1.359865132638515,1.7089917246631223,53.729199988776365,78.77015706271888,0.9010140302838765,0.9360156443394129,0.7094610962925182,0.8388107420131196,1.3594994792013977,1.3781876327588836,53.71475277178556,63.52286832501393
95,96,96,True,SchwarzD,SchwarzGGyroid,50,0.2,50,2,1,30232.0,-50.0,50.0,1000000.0,602.9692215596866,0.2621605311129072,4.948182688523498,0.038062943757873,0.1494499999999995,0.0499999999999999,1.810467138981688,36.209342779633786,0.0354993556663076,0.4074541247995752,0.7253961599073585,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.7720604080735223,0.9943004917855064,0.5096869769001697,0.7470570236978633,1.132532110057694,1.4232940881780536,38.58944500024182,56.574388680031895,0.7595979352255505,0.789105970475313,0.5014596930708735,0.5928863181259209,1.1142509619461511,1.1295678439288188,37.96654048978541,44.89909061921162
96,97,97,True,SchwarzD,SchwarzGGyroid,50,0.3,50,2,1,30189.0,-50.0,50.0,1000000.0,602.1115979645865,0.2617876512889506,5.201986671407215,0.0400152820877478,0.1801499999999995,0.0499999999999999,1.686343935941645,33.726878718832914,0.0330655673714048,0.5375759843376966,0.8670185993020201,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.8116612108188143,1.045300513588198,0.4747435201764928,0.695839794377095,1.494210088455455,1.8778278924791956,35.943804317880854,52.69572433876822,0.7996969444034188,0.8307627023923165,0.4677455783275233,0.5530254127824586,1.4721847318897296,1.4924218961957452,35.413975806785515,41.88043704859606
97,98,98,True,SchwarzD,SchwarzGGyroid,50,0.4,50,2,1,30615.0,-50.0,50.0,1000000.0,610.6080549765085,0.2654817630332645,5.063515939060122,0.0389501226081547,0.1464000000000002,0.05,1.518060076287362,30.36120152574723,0.0297658838487717,0.3570656787723399,0.7897164209199694,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.7900557494097011,1.0174758502850538,0.4273678512999355,0.6264004565272905,0.9924757708812926,1.2472802182035614,32.35689538883506,47.437105565929116,0.7675785794689581,0.7973966381149536,0.4152091905623153,0.49091053906448756,0.9642397298413579,0.9774945051562326,31.436338280108124,37.1764975940989
98,99,99,True,SchwarzD,SchwarzGGyroid,50,0.5,50,2,1,31016.0,-50.0,50.0,1000000.0,618.6058936191863,0.2689590841822549,5.093640480228792,0.0391818498479137,0.1724999999999994,0.0499999999999998,1.236804416509737,24.736088330194796,0.024251066990387,0.4312158344678175,0.900501622793388,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.7947560539481034,1.0235291526759076,0.3481880949367528,0.5103453171836241,1.1985785617960094,1.5062970542480336,26.36203385265723,38.64828710459668,0.7621622410572733,0.7917698916737508,0.33390852127285187,0.3947870516890216,1.1494235472678778,1.165223923864234,25.2808980820685,29.897096740411026
99,100,100,True,SchwarzD,SchwarzGGyroid,50,0.6,50,2,1,31032.0,-50.0,50.0,1000000.0,618.9250093755026,0.269097830163262,4.4262026629190006,0.0340477127916846,0.1617500000000002,0.0499999999999999,1.3175318185895208,26.35063637179044,0.0258339572272455,0.3765551065338701,0.8235607304975204,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.6906163432638036,0.8894124896984957,0.37091466347430235,0.5436560420402506,1.046647274869478,1.3153595076907003,28.082708906898944,41.17089760884456,0.6619519371628826,0.6876667267767471,0.35551964908415984,0.4203383416045288,1.0032056117465118,1.0169960256516817,26.91712083419703,31.832087726508377
100,101,101,True,SchwarzD,SchwarzGGyroid,50,0.7,50,2,1,31456.0,-50.0,50.0,1000000.0,627.3815769178851,0.2727745986599501,4.370344368221569,0.0336180336017043,0.1986500000000002,0.05,1.210820717493662,24.2164143498732,0.0237415826959541,0.5080990998949186,0.9808305741080244,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.6819008247566931,0.8781881810211358,0.3408731027366521,0.4996236065081508,1.4122781208938864,1.7748610237894982,25.808200810071423,37.836335395654054,0.6447882162882463,0.6698362483227402,0.32232100609737346,0.3810868893358998,1.335414560906274,1.3537716347845066,24.40358357371453,28.85958784168133
101,102,102,True,SchwarzD,SchwarzGGyroid,50,0.8,50,2,1,31300.0,-50.0,50.0,1000000.0,624.270198293801,0.2714218253451308,4.242784926243586,0.0326368071249506,0.1781000000000004,0.0499999999999999,1.030952870162092,20.61905740324186,0.020214762160041,0.3927468012833135,0.9895666318024376,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.6619978419796891,0.8525560603266513,0.29023628234148513,0.4254043424335538,1.0916526217389384,1.3719193558105407,21.974383419816323,32.215734343651405,0.6290883006978872,0.653526439470203,0.27580792274648985,0.326093494824545,1.037383884377092,1.0516441247272306,20.881982761629924,24.69495572227567
102,103,103,True,SchwarzD,SchwarzGGyroid,50,0.9,50,2,1,31560.0,-50.0,50.0,1000000.0,629.4558293339412,0.2736764475364961,4.396600482678603,0.0338200037129123,0.1700000000000005,0.05,0.873975260280057,17.47950520560112,0.0171367698094128,0.3448398717481128,1.1622027962297086,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.685997542222105,0.8834641518492856,0.24604357555378195,0.36063032720804744,0.9584937390804932,1.2045737690558258,18.628463070099585,27.31041895608579,0.6465244263578671,0.6716399047946741,0.2318859350846543,0.2741636071198569,0.9033408674020972,0.9157585057337273,17.55655911143986,20.762321990284107
103,104,104,True,SchwarzD,SchwarzGGyroid,50,1.0,50,2,1,32140.0,-50.0,50.0,1000000.0,641.0237755004079,0.2787059893480034,4.230741173210329,0.0325441628708486,0.2086499999999994,0.05,0.925938736914637,18.51877473829273,0.0181556615081301,0.4827846648809578,0.9411687636882428,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.5340213310917,0.6601186662364088,0.8501359577722963,0.2606724559928926,0.38207213046411626,1.341915818106102,1.6864341715183107,19.736045572115806,28.934199836165185,0.6109075796059658,0.6346394534794869,0.24123962448825753,0.2852226703866068,1.2418775386978187,1.2589488200758816,18.26474609511551,21.59982130271037
104,105,105,True,SchwarzD,SchwarzGGyroid,70,0.0,50,2,1,57656.0,-70.0,70.0,2744000.0,419.0720218242927,0.1822052268801272,4.230622304372226,0.0325432484951709,0.0974999999999997,0.0499999999999999,2.368413874615136,47.368277492302816,0.0464394877375517,0.2155038671150327,0.3980207727563428,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,1.0,1.1980741859649857,1.0,1.49466944843281,1.0,1.1337318992535999,119.00956114494143,116.64121066237509,1.0,0.9658610766934664,1.0,1.2049696585369336,1.0,0.9139897393021814,119.00956114494143,94.03358042177494
105,106,106,True,SchwarzD,SchwarzGGyroid,70,0.1,50,2,1,57720.0,-70.0,70.0,2744000.0,419.537205142538,0.1824074804967556,3.5740219650354303,0.0274924766541186,0.1163999999999997,0.0499999999999999,1.56443449505219,31.28868990104382,0.0306751861774939,0.2155653735487865,0.4698155374943432,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.8447981662985565,1.0121308753928557,0.6605410109356019,0.9872904684823668,1.0002854075640368,1.1340554749132365,78.61069582968194,77.04630320767775,0.8438614531550517,0.8150529317244513,0.659808602330268,0.7950493462496343,0.9991762899950124,0.913236876809462,78.52353220298238,62.04416527020217
106,107,107,True,SchwarzD,SchwarzGGyroid,70,0.2,50,2,1,58675.0,-70.0,70.0,2744000.0,426.4786124694805,0.1854254836823828,3.229937802960166,0.0248456754073858,0.1511999999999997,0.05,1.01544596991128,20.3089193982256,0.019910705292378,0.2588607770863381,0.5327824417071462,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.7634663580396005,0.9146893354199467,0.42874515336821634,0.6408322819031125,1.2011885473412973,1.3618257731389216,51.02477254537204,50.009353754494434,0.7502073513273322,0.7245960800963708,0.42129920004427585,0.5076527532192344,1.1803276844569213,1.0788073926079291,50.13863290798416,39.61627220899287
107,108,108,True,SchwarzD,SchwarzGGyroid,70,0.3,50,2,1,59484.0,-70.0,70.0,2744000.0,432.35882035167583,0.1879820958050764,2.9877808656623746,0.0229829297358644,0.1460499999999993,0.0499999999999998,0.9705221039622314,19.41044207924468,0.01902984517573,0.2315379061169433,0.4270997776219996,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.7062272759670815,0.8461126687605305,0.40977724137000365,0.6124815233388218,1.0744025581376313,1.2180844528003032,48.76740966262887,47.79691353528552,0.6845242388399915,0.6611553183487697,0.3971843962818394,0.4785951463639261,1.041385143769472,0.9518153360670247,47.26874069512021,37.348670870042476
108,109,109,True,SchwarzD,SchwarzGGyroid,70,0.4,50,2,1,60032.0,-70.0,70.0,2744000.0,436.3419525141518,0.1897138923974572,3.05297990536362,0.0234844608104893,0.1490999999999996,0.0499999999999999,0.7298248072698885,14.596496145397788,0.0143102903386252,0.2092080481268913,0.4574953057827637,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.7216384932799256,0.8645764503973457,0.308149185871698,0.46058117368187024,0.9707855869482808,1.1006105872588952,36.67269937776176,35.9428941047001,0.6930768418268156,0.6694159446781555,0.29595298275284215,0.3566143645706792,0.9323629697676253,0.8521701876729196,35.221234596952165,27.829518604753556
109,110,110,True,SchwarzD,SchwarzGGyroid,70,0.5,50,2,1,61000.0,-70.0,70.0,2744000.0,443.3778502026129,0.1927729783489621,2.464496220212935,0.0189576632324071,0.1505499999999993,0.0499999999999997,0.629358348335479,12.587166966709647,0.0123403597712839,0.1841305436924509,0.407314210043129,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.5825375188104003,0.6979231636428329,0.2657298857606764,0.3971783417820238,0.8544187450435162,0.968681786576063,31.624397087473522,30.995055584299923,0.5506030030251221,0.5318060093325003,0.2511626605478289,0.3026433853175451,0.8075797895775243,0.738119641341672,29.890758007793014,23.617724239571228
110,111,111,True,SchwarzD,SchwarzGGyroid,70,0.6,50,2,1,61948.0,-70.0,70.0,2744000.0,450.2683781041224,0.1957688600452706,2.6434506866586838,0.0203342360512206,0.1575499999999999,0.05,0.6185146529904355,12.37029305980869,0.01212773829393,0.1923211524329299,0.3967739495799819,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.6248373162328279,0.7486014590061916,0.261151422738959,0.39033505298268345,0.8924255281705539,1.011771288995199,31.07951621254059,30.461018114473887,0.5815461403874205,0.5616927813015237,0.24305782962222222,0.29287730996461725,0.8305947932492003,0.7591551185475859,28.92620563618261,22.855597968923302
111,112,112,True,SchwarzD,SchwarzGGyroid,70,0.7,50,2,1,61770.0,-70.0,70.0,2744000.0,448.9745870002525,0.1952063421740228,2.535405492652635,0.019503119174251,0.1499500000000009,0.0500000000000001,0.517297410667413,10.34594821334822,0.0101430864836747,0.1580653592251773,0.3505731920654981,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.5992984743715757,0.7180040318327834,0.21841512423645554,0.3264584132718867,0.7334687833736386,0.8315569568174225,25.993488082798436,25.47620451791324,0.5593840511310922,0.5402872819106298,0.20386825972117664,0.2456550673027451,0.6846183612464062,0.6257341575170895,24.262272120800173,19.170462395938568
112,113,113,True,SchwarzD,SchwarzGGyroid,70,0.8,50,2,1,62504.0,-70.0,70.0,2744000.0,454.3096581813791,0.19752593833973,2.494103089380936,0.0191854083798533,0.2209499999999999,0.0500000000000001,0.500214920732546,10.004298414650892,0.0098081357006381,0.3209052709219541,0.541301078688958,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.5895357491032353,0.7063075627041167,0.21120249551562342,0.31567791747996987,1.4890928650976816,1.6882320821121792,25.135116304030806,24.63491477185716,0.543809566592476,0.5252444935052163,0.19482098875989987,0.2347533803018443,1.3735943016458452,1.2554510976682483,23.185560374139254,18.31971511440376
113,114,114,True,SchwarzD,SchwarzGGyroid,70,0.9,50,2,1,62000.0,-70.0,70.0,2744000.0,450.6463395501968,0.1959331911087812,2.411016971217295,0.0185462843939791,0.1592000000000002,0.05,0.469024788076874,9.380495761537478,0.0091965644720955,0.1700677456644658,0.4315467610618218,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.5698965300508103,0.6827783213248947,0.19803328848218676,0.29599430606700566,0.7891633126642977,0.8946996212881567,23.56785475435463,23.098842520013644,0.5299670054291857,0.5118745024758456,0.1841581819472413,0.22190502161774983,0.7338709670156894,0.6707505338241099,21.91658441479146,17.317053212463776
114,115,115,True,SchwarzD,SchwarzGGyroid,70,1.0,50,2,1,62857.0,-70.0,70.0,2744000.0,456.8754349210761,0.1986414934439461,2.510415254379823,0.0193108865721524,0.16015,0.05,0.46131842341816,9.226368468363198,0.009045459282709,0.1674218433980694,0.4437164520159168,0,0,0,4.230622304372226,3.531185592622282,47.368277492302816,31.691473684679497,0.2155038671150327,0.1900836231713257,0.3980207727563428,0.4061024163184752,419.0720218242927,337.8466533650435,0.593391485641576,0.7109270211185846,0.19477948020935426,0.291130938250545,0.7768855642330639,0.8807799462406561,23.18062045975506,22.71931438380721,0.5442922744666577,0.5257107222523018,0.17866276963505306,0.2152832165204127,0.7126034346440577,0.6513122274561615,21.262577807207435,16.80029991685481
115,116,116,True,SchwarzD,SchwarzGGyroid,100,0.0,50,2,1,117012.0,-100.0,100.0,8000000.0,291.7216631100409,0.1268355057000177,2.70006621680649,0.0207697401292806,0.08545,0.05,1.4162862264322895,28.32572452864579,0.027770318165339,0.1038008754443868,0.2507778443103156,0,0,0,2.70006621680649,2.086940938165489,28.32572452864579,18.601762583841488,0.1038008754443868,0.1027808229786306,0.2507778443103156,0.1802965612027803,291.7216631100409,234.92155157758216,1.0,1.293791389793697,1.0,1.5227441163694384,1.0,1.0099245407479203,112.95146350167677,157.10629387316894,1.0,1.0418817631428425,1.0,1.226255899748537,1.0,0.8132856420720591,112.95146350167677,126.51667320766106
116,117,117,True,SchwarzD,SchwarzGGyroid,100,0.1,50,2,1,118263.0,-100.0,100.0,8000000.0,294.8405210096637,0.1281915308737668,1.9138851972948927,0.0147221938253453,0.1068999999999998,0.0499999999999998,0.7282395513848572,14.564791027697185,0.0142792068898992,0.0914780389097428,0.2315094037063017,0,0,0,2.70006621680649,2.086940938165489,28.32572452864579,18.601762583841488,0.1038008754443868,0.1027808229786306,0.2507778443103156,0.1802965612027803,291.7216631100409,234.92155157758216,0.7088289855196755,0.9170768383015574,0.514189531602901,0.782979083947075,0.8812838862688959,0.8900302241086571,58.078460111789354,80.78241165851247,0.7013309086834282,0.730703883685662,0.5087503739286053,0.6238581475292266,0.8719615610976893,0.7091538180794893,57.464099292261274,64.36540480260074
117,118,118,True,SchwarzD,SchwarzGGyroid,100,0.2,50,2,1,120536.0,-100.0,100.0,8000000.0,300.50731877612463,0.1306553559896194,1.9596326912384452,0.0150740976249111,0.14285,0.0499999999999999,0.4786733737233833,9.573467474467677,0.0093857524259487,0.1273999120944281,0.2782849997954384,0,0,0,2.70006621680649,2.086940938165489,28.32572452864579,18.601762583841488,0.1038008754443868,0.1027808229786306,0.2507778443103156,0.1802965612027803,291.7216631100409,234.92155157758216,0.7257720862698713,0.9389976761685679,0.33797784994999985,0.5146537824745552,1.2273491100051936,1.239529986259364,38.1750927830026,53.09844741686647,0.7045533563301434,0.7340612931214573,0.3280967028800472,0.4023305175947008,1.1914662346512883,0.9690023816555519,37.059002760376146,41.509703338786004
118,119,119,True,SchwarzD,SchwarzGGyroid,100,0.3,50,2,1,122432.0,-100.0,100.0,8000000.0,305.2342209165601,0.132710530833287,1.6838673478625343,0.0129528257527887,0.1677999999999995,0.0499999999999999,0.3763689806096594,7.527379612193194,0.0073797839335227,0.1448892919136216,0.2290401925986148,0,0,0,2.70006621680649,2.086940938165489,28.32572452864579,18.601762583841488,0.1038008754443868,0.1027808229786306,0.2507778443103156,0.1802965612027803,291.7216631100409,234.92155157758216,0.6236392786892955,0.8068591291053623,0.265743585996565,0.4046594820391853,1.395838824030426,1.409691883317045,30.016126954495718,41.749989916486086,0.5960310970823954,0.6209939303161688,0.2539792577482199,0.31144356322750905,1.3340457762467999,1.0849602756883971,28.68732886173102,32.13261075405586
